"report-file-0"
"Iteration" "drag_coef etc.."
("Iteration" "drag_coef" "lift_coef")
732 0.06063796904571123 1.488427665152606
733 0.06063799766216506 1.488428667285748
734 0.06063801581925402 1.488429986671723
735 0.06063802831548591 1.48843155951568
736 0.06063803758376624 1.488433274262082
737 0.06063802985800617 1.488435079788291
738 0.06063801548414988 1.488436911711457
739 0.06063798911343523 1.488438756328867
740 0.06063795718479516 1.488440593487996
741 0.06063791785788571 1.488442410209318
742 0.06063787244597451 1.488444193573906
743 0.06063782245984367 1.488445932164024
744 0.06063776743010146 1.488447617868027
745 0.06063770976221863 1.488449236425712
746 0.0606376490421284 1.488450775179782
747 0.06063758713842788 1.488452216740791
748 0.06063752422603082 1.488453544589618
749 0.06063746720537857 1.488454709698163
750 0.06063740302349046 1.488455724820624
751 0.06063733851979408 1.488456616260011
752 0.06063728304637043 1.488457373851477
753 0.06063723139718776 1.488457983431916
754 0.0606371918309622 1.488458394704391
755 0.06063714586168607 1.488458603314161
756 0.06063710216130336 1.488458615459431
757 0.06063706685977666 1.488458431086663
758 0.06063703660815301 1.488458062440744
759 0.06063702093594409 1.488457459068141
760 0.06063700715726459 1.48845660317603
761 0.06063699264404416 1.48845555971893
762 0.06063698551984945 1.488454398894519
763 0.0606369868625297 1.488453173513031
764 0.06063699576341154 1.488451916900149
765 0.06063701087926285 1.488450648654402
766 0.06063703137636014 1.488449382728654
767 0.0606370566758213 1.488448130410208
768 0.06063708631760055 1.488446901226356
769 0.06063711985795169 1.488445701471334
770 0.06063715647106888 1.48844453642428
771 0.06063719558730887 1.48844341271502
772 0.06063723654232828 1.48844233961948
773 0.06063727880371447 1.488441328012875
774 0.06063732182872122 1.488440389495972
775 0.06063736503141269 1.488439535359392
776 0.06063740412171885 1.488438796239711
777 0.06063744737072618 1.488438163722841
778 0.0606374903045937 1.488437621362353
779 0.06063752713183679 1.488437175586505
780 0.06063755689886198 1.488436845890883
781 0.06063758860242112 1.488436641737694
782 0.06063762010062149 1.488436560483102
783 0.06063764516954462 1.488436610081083
784 0.06063766741608195 1.488436786782762
785 0.06063768081942512 1.488437126041825
786 0.06063769410282133 1.488437622013167
